ticker,statement_type,frequency,file,status,rows,columns,date_min,date_max,error
DIOD,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/DIOD_income_statement_annual.csv,success,5,53,2021-12-31 00:00:00,2025-12-31 00:00:00,
DIOD,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/DIOD_income_statement_quarterly.csv,success,7,53,2024-06-30 00:00:00,2025-12-31 00:00:00,
DIOD,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/DIOD_balance_sheet_annual.csv,success,5,77,2021-12-31 00:00:00,2025-12-31 00:00:00,
DIOD,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/DIOD_balance_sheet_quarterly.csv,success,5,76,2024-12-31 00:00:00,2025-12-31 00:00:00,
DIOD,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/DIOD_cash_flow_annual.csv,success,5,67,2021-12-31 00:00:00,2025-12-31 00:00:00,
DIOD,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/DIOD_cash_flow_quarterly.csv,success,6,63,2024-06-30 00:00:00,2025-12-31 00:00:00,
POWI,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/POWI_income_statement_annual.csv,success,5,41,2021-12-31 00:00:00,2025-12-31 00:00:00,
POWI,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/POWI_income_statement_quarterly.csv,success,5,37,2024-12-31 00:00:00,2025-12-31 00:00:00,
POWI,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/POWI_balance_sheet_annual.csv,success,5,56,2021-12-31 00:00:00,2025-12-31 00:00:00,
POWI,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/POWI_balance_sheet_quarterly.csv,success,5,55,2024-12-31 00:00:00,2025-12-31 00:00:00,
POWI,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/POWI_cash_flow_annual.csv,success,5,58,2021-12-31 00:00:00,2025-12-31 00:00:00,
POWI,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/POWI_cash_flow_quarterly.csv,success,7,55,2024-06-30 00:00:00,2025-12-31 00:00:00,
INDI,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/INDI_income_statement_annual.csv,success,4,47,2021-12-31 00:00:00,2024-12-31 00:00:00,
INDI,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/INDI_income_statement_quarterly.csv,success,5,45,2024-09-30 00:00:00,2025-09-30 00:00:00,
INDI,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/INDI_balance_sheet_annual.csv,success,4,74,2021-12-31 00:00:00,2024-12-31 00:00:00,
INDI,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/INDI_balance_sheet_quarterly.csv,success,6,72,2024-06-30 00:00:00,2025-09-30 00:00:00,
INDI,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/INDI_cash_flow_annual.csv,success,4,58,2021-12-31 00:00:00,2024-12-31 00:00:00,
INDI,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/INDI_cash_flow_quarterly.csv,success,6,53,2024-06-30 00:00:00,2025-09-30 00:00:00,
WOLF,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/WOLF_income_statement_annual.csv,success,5,57,2021-06-30 00:00:00,2025-06-30 00:00:00,
WOLF,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/WOLF_income_statement_quarterly.csv,success,7,55,2024-06-30 00:00:00,2025-12-31 00:00:00,
WOLF,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/WOLF_balance_sheet_annual.csv,success,5,83,2021-06-30 00:00:00,2025-06-30 00:00:00,
WOLF,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/WOLF_balance_sheet_quarterly.csv,success,7,87,2024-06-30 00:00:00,2025-12-31 00:00:00,
WOLF,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/WOLF_cash_flow_annual.csv,success,5,64,2021-06-30 00:00:00,2025-06-30 00:00:00,
WOLF,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/WOLF_cash_flow_quarterly.csv,success,7,58,2024-06-30 00:00:00,2025-12-31 00:00:00,
ACLS,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/ACLS_income_statement_annual.csv,success,4,42,2021-12-31 00:00:00,2024-12-31 00:00:00,
ACLS,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/ACLS_income_statement_quarterly.csv,success,5,42,2024-09-30 00:00:00,2025-09-30 00:00:00,
ACLS,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/ACLS_balance_sheet_annual.csv,success,4,64,2021-12-31 00:00:00,2024-12-31 00:00:00,
ACLS,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/ACLS_balance_sheet_quarterly.csv,success,6,67,2024-06-30 00:00:00,2025-09-30 00:00:00,
ACLS,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/ACLS_cash_flow_annual.csv,success,4,52,2021-12-31 00:00:00,2024-12-31 00:00:00,
ACLS,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/ACLS_cash_flow_quarterly.csv,success,6,45,2024-06-30 00:00:00,2025-09-30 00:00:00,
ALGM,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/ALGM_income_statement_annual.csv,success,5,49,2021-03-31 00:00:00,2025-03-31 00:00:00,
ALGM,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/ALGM_income_statement_quarterly.csv,success,6,43,2024-09-30 00:00:00,2025-12-31 00:00:00,
ALGM,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/ALGM_balance_sheet_annual.csv,success,5,88,2021-03-31 00:00:00,2025-03-31 00:00:00,
ALGM,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/ALGM_balance_sheet_quarterly.csv,success,7,84,2024-06-30 00:00:00,2025-12-31 00:00:00,
ALGM,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/ALGM_cash_flow_annual.csv,success,5,67,2021-03-31 00:00:00,2025-03-31 00:00:00,
ALGM,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/ALGM_cash_flow_quarterly.csv,success,7,53,2024-06-30 00:00:00,2025-12-31 00:00:00,
CRUS,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/CRUS_income_statement_annual.csv,success,5,45,2021-03-31 00:00:00,2025-03-31 00:00:00,
CRUS,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/CRUS_income_statement_quarterly.csv,success,6,43,2024-09-30 00:00:00,2025-12-31 00:00:00,
CRUS,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/CRUS_balance_sheet_annual.csv,success,5,71,2021-03-31 00:00:00,2025-03-31 00:00:00,
CRUS,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/CRUS_balance_sheet_quarterly.csv,success,5,68,2024-12-31 00:00:00,2025-12-31 00:00:00,
CRUS,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/CRUS_cash_flow_annual.csv,success,5,52,2021-03-31 00:00:00,2025-03-31 00:00:00,
CRUS,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/CRUS_cash_flow_quarterly.csv,success,7,44,2024-06-30 00:00:00,2025-12-31 00:00:00,
LSCC,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/LSCC_income_statement_annual.csv,success,5,47,2021-12-31 00:00:00,2025-12-31 00:00:00,
LSCC,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/LSCC_income_statement_quarterly.csv,success,6,44,2024-09-30 00:00:00,2025-12-31 00:00:00,
LSCC,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/LSCC_balance_sheet_annual.csv,success,4,67,2021-12-31 00:00:00,2024-12-31 00:00:00,
LSCC,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/LSCC_balance_sheet_quarterly.csv,success,6,62,2024-06-30 00:00:00,2025-09-30 00:00:00,
LSCC,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/LSCC_cash_flow_annual.csv,success,4,53,2021-12-31 00:00:00,2024-12-31 00:00:00,
LSCC,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/LSCC_cash_flow_quarterly.csv,success,6,46,2024-06-30 00:00:00,2025-09-30 00:00:00,
MPWR,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/MPWR_income_statement_annual.csv,success,4,43,2021-12-31 00:00:00,2024-12-31 00:00:00,
MPWR,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/MPWR_income_statement_quarterly.csv,success,6,41,2024-09-30 00:00:00,2025-12-31 00:00:00,
MPWR,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/MPWR_balance_sheet_annual.csv,success,4,73,2021-12-31 00:00:00,2024-12-31 00:00:00,
MPWR,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/MPWR_balance_sheet_quarterly.csv,success,6,72,2024-06-30 00:00:00,2025-09-30 00:00:00,
MPWR,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/MPWR_cash_flow_annual.csv,success,4,55,2021-12-31 00:00:00,2024-12-31 00:00:00,
MPWR,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/MPWR_cash_flow_quarterly.csv,success,6,52,2024-06-30 00:00:00,2025-09-30 00:00:00,
SITM,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/SITM_income_statement_annual.csv,success,5,43,2021-12-31 00:00:00,2025-12-31 00:00:00,
SITM,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/SITM_income_statement_quarterly.csv,success,6,41,2024-09-30 00:00:00,2025-12-31 00:00:00,
SITM,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/SITM_balance_sheet_annual.csv,success,5,61,2021-12-31 00:00:00,2025-12-31 00:00:00,
SITM,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/SITM_balance_sheet_quarterly.csv,success,7,60,2024-06-30 00:00:00,2025-12-31 00:00:00,
SITM,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/SITM_cash_flow_annual.csv,success,5,49,2021-12-31 00:00:00,2025-12-31 00:00:00,
SITM,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/SITM_cash_flow_quarterly.csv,success,5,39,2024-12-31 00:00:00,2025-12-31 00:00:00,
SMTC,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/SMTC_income_statement_annual.csv,success,4,55,2022-01-31 00:00:00,2025-01-31 00:00:00,
SMTC,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/SMTC_income_statement_quarterly.csv,success,6,54,2024-07-31 00:00:00,2025-10-31 00:00:00,
SMTC,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/SMTC_balance_sheet_annual.csv,success,4,76,2022-01-31 00:00:00,2025-01-31 00:00:00,
SMTC,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/SMTC_balance_sheet_quarterly.csv,success,5,75,2024-10-31 00:00:00,2025-10-31 00:00:00,
SMTC,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/SMTC_cash_flow_annual.csv,success,4,67,2022-01-31 00:00:00,2025-01-31 00:00:00,
SMTC,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/SMTC_cash_flow_quarterly.csv,success,6,56,2024-07-31 00:00:00,2025-10-31 00:00:00,
RMBS,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/RMBS_income_statement_annual.csv,success,4,50,2021-12-31 00:00:00,2024-12-31 00:00:00,
RMBS,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/RMBS_income_statement_quarterly.csv,success,7,51,2024-06-30 00:00:00,2025-12-31 00:00:00,
RMBS,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/RMBS_balance_sheet_annual.csv,success,4,74,2021-12-31 00:00:00,2024-12-31 00:00:00,
RMBS,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/RMBS_balance_sheet_quarterly.csv,success,6,72,2024-06-30 00:00:00,2025-09-30 00:00:00,
RMBS,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/RMBS_cash_flow_annual.csv,success,4,68,2021-12-31 00:00:00,2024-12-31 00:00:00,
RMBS,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/RMBS_cash_flow_quarterly.csv,success,6,53,2024-06-30 00:00:00,2025-09-30 00:00:00,
FORM,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/FORM_income_statement_annual.csv,success,5,43,2021-12-31 00:00:00,2025-12-31 00:00:00,
FORM,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/FORM_income_statement_quarterly.csv,success,7,43,2024-06-30 00:00:00,2025-12-31 00:00:00,
FORM,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/FORM_balance_sheet_annual.csv,success,4,75,2021-12-31 00:00:00,2024-12-31 00:00:00,
FORM,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/FORM_balance_sheet_quarterly.csv,success,6,76,2024-06-30 00:00:00,2025-09-30 00:00:00,
FORM,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/FORM_cash_flow_annual.csv,success,4,65,2021-12-31 00:00:00,2024-12-31 00:00:00,
FORM,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/FORM_cash_flow_quarterly.csv,success,6,61,2024-06-30 00:00:00,2025-09-30 00:00:00,
AMKR,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/AMKR_income_statement_annual.csv,success,4,45,2021-12-31 00:00:00,2024-12-31 00:00:00,
AMKR,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/AMKR_income_statement_quarterly.csv,success,6,45,2024-09-30 00:00:00,2025-12-31 00:00:00,
AMKR,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/AMKR_balance_sheet_annual.csv,success,4,72,2021-12-31 00:00:00,2024-12-31 00:00:00,
AMKR,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/AMKR_balance_sheet_quarterly.csv,success,5,72,2024-09-30 00:00:00,2025-09-30 00:00:00,
AMKR,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/AMKR_cash_flow_annual.csv,success,4,54,2021-12-31 00:00:00,2024-12-31 00:00:00,
AMKR,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/AMKR_cash_flow_quarterly.csv,success,6,36,2024-06-30 00:00:00,2025-09-30 00:00:00,
CEVA,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/CEVA_income_statement_annual.csv,success,4,53,2021-12-31 00:00:00,2024-12-31 00:00:00,
CEVA,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/CEVA_income_statement_quarterly.csv,success,6,47,2024-06-30 00:00:00,2025-09-30 00:00:00,
CEVA,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/CEVA_balance_sheet_annual.csv,success,4,73,2021-12-31 00:00:00,2024-12-31 00:00:00,
CEVA,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/CEVA_balance_sheet_quarterly.csv,success,6,68,2024-06-30 00:00:00,2025-09-30 00:00:00,
CEVA,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/CEVA_cash_flow_annual.csv,success,4,56,2021-12-31 00:00:00,2024-12-31 00:00:00,
CEVA,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/CEVA_cash_flow_quarterly.csv,success,6,52,2024-06-30 00:00:00,2025-09-30 00:00:00,
MTSI,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/MTSI_income_statement_annual.csv,success,5,46,2021-09-30 00:00:00,2025-09-30 00:00:00,
MTSI,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/MTSI_income_statement_quarterly.csv,success,5,42,2024-12-31 00:00:00,2025-12-31 00:00:00,
MTSI,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/MTSI_balance_sheet_annual.csv,success,5,74,2021-09-30 00:00:00,2025-09-30 00:00:00,
MTSI,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/MTSI_balance_sheet_quarterly.csv,success,6,71,2024-09-30 00:00:00,2025-12-31 00:00:00,
MTSI,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/MTSI_cash_flow_annual.csv,success,5,59,2021-09-30 00:00:00,2025-09-30 00:00:00,
